edge_id,graph_layer,source_node_id,target_node_id,relation_type,evidence_paper_id,evidence_year,visible_year,evidence_source_type,evidence_location,evidence_quote,confidence,is_inferred,needs_human_check,notes
E.FWP047.003,evidence,FWP047.paper,FWP047.benchmark.triangular_heisenberg,paper_evaluates_on_benchmark,NQSC047,2021,2021,appendix,draft_main.tex:688-694,[redacted_for_public_release],high,false,false,""
E.FWP047.004,evidence,FWP047.paper,FWP047.result.lower_energies_with_correlators,paper_reports_result,NQSC047,2021,2021,appendix,draft_main.tex:726,[redacted_for_public_release],high,false,false,""
E.FWP047.005,evidence,FWP047.paper,FWP047.interpretation.efficient_physical_subspace,paper_states_interpretation,NQSC047,2021,2021,appendix,draft_main.tex:726,[redacted_for_public_release],high,false,false,""
E.FWP078.001,evidence,FWP078.paper,FWP078.problem.non_square_lattice_structure,paper_states_problem,NQSC078,2022,2022,abstract,main.tex:125,[redacted_for_public_release],high,false,false,""
E.FWP078.002,evidence,FWP078.paper,FWP078.method.lattice_convolution,paper_uses_method,NQSC078,2022,2022,abstract,main.tex:125,[redacted_for_public_release],high,false,false,""
E.FWP078.003,evidence,FWP078.paper,FWP078.benchmark.multilattice_j1j2,paper_evaluates_on_benchmark,NQSC078,2022,2022,abstract,main.tex:125,[redacted_for_public_release],high,false,false,""
E.FWP078.004,evidence,FWP078.paper,FWP078.result.lcn_outperforms_gnn_frustrated,paper_reports_result,NQSC078,2022,2022,results,main.tex:439,[redacted_for_public_release],high,false,false,""
E.FWP078.005,evidence,FWP078.paper,FWP078.interpretation.cnn_lattice_patterns,paper_states_interpretation,NQSC078,2022,2022,method,main.tex:186-189,[redacted_for_public_release],high,false,false,""
E.FWP122.001,evidence,FWP122.paper,FWP122.problem.competing_small_gap_phases,paper_states_problem,NQSC122,2023,2023,abstract,main.tex:53-54,[redacted_for_public_release],high,false,false,""
E.FWP122.002,evidence,FWP122.paper,FWP122.method.transformer_feature_space,paper_uses_method,NQSC122,2023,2023,abstract,main.tex:55-57,[redacted_for_public_release],high,false,false,""
E.FWP122.003,evidence,FWP122.paper,FWP122.benchmark.shastry_sutherland,paper_evaluates_on_benchmark,NQSC122,2023,2023,abstract,main.tex:57-59,[redacted_for_public_release],high,false,false,""
E.FWP122.004,evidence,FWP122.paper,FWP122.evaluation.order_gap,paper_uses_evaluation,NQSC122,2023,2023,results,main.tex:379-390,[redacted_for_public_release],high,false,false,""
E.FWP122.005,evidence,FWP122.paper,FWP122.result.gapless_spin_liquid,paper_reports_result,NQSC122,2023,2023,conclusions,main.tex:563-565,[redacted_for_public_release],high,false,false,""
E.FWP122.006,evidence,FWP122.paper,FWP122.interpretation.nqs_feature_extractors,paper_states_interpretation,NQSC122,2023,2023,conclusions,main.tex:570-573,[redacted_for_public_release],high,false,false,""
E.FWP122.007,evidence,FWP122.paper,FWP122.future_work.other_many_body,paper_proposes_future_work,NQSC122,2023,2023,conclusions,main.tex:575,[redacted_for_public_release],high,false,false,""
E.FWP004.method_targets_problem,evidence,FWP004.method.rbm_pp,FWP004.problem.ground_state_wavefunctions,method_targets_problem,NQSC004,2017,2017,abstract,main.tex:97-100,[redacted_for_public_release],high,false,false,""
E.FWP004.result_supports_future,evidence,FWP004.result.accuracy_improvement,FWP004.future_work.dbm,result_supports_interpretation,NQSC004,2017,2017,summary,main.tex:734-735,[redacted_for_public_release],high,false,false,Accuracy/representability context motivates deeper Boltzmann-machine exploration.
E.FWP021.method_targets_problem,evidence,FWP021.method.rbm_augmented_gutzwiller,FWP021.problem.gutzwiller_lacks_systematic_improvement,method_targets_problem,NQSC021,2019,2019,introduction,paper_v2.tex:97-105,[redacted_for_public_release],high,false,false,""
E.FWP021.result_supports_interpretation,evidence,FWP021.result.frustrated_gain_but_lower_accuracy,FWP021.interpretation.sign_entanglement_optimization,result_supports_interpretation,NQSC021,2019,2019,conclusion,paper_v2.tex:662-667,[redacted_for_public_release],high,false,false,""
E.FWP043.method_targets_problem,evidence,FWP043.method.peps_cnn,FWP043.problem.frustrated_sign_structure,method_targets_problem,NQSC043,2020,2020,abstract,pap_rev.tex:31-32,[redacted_for_public_release],high,false,false,""
E.FWP043.result_supports_interpretation,evidence,FWP043.result.competitive_sota,FWP043.interpretation.sign_amplitude_separation,result_supports_interpretation,NQSC043,2020,2020,summary,pap_rev.tex:478-485,[redacted_for_public_release],high,false,false,""
E.FWP047.method_targets_problem,evidence,FWP047.method.crbm,FWP047.problem.generic_nn_not_interpretable,method_targets_problem,NQSC047,2021,2021,introduction,draft_main.tex:101-103,[redacted_for_public_release],high,false,false,""
E.FWP047.result_supports_interpretation,evidence,FWP047.result.lower_energies_with_correlators,FWP047.interpretation.efficient_physical_subspace,result_supports_interpretation,NQSC047,2021,2021,appendix,draft_main.tex:726,[redacted_for_public_release],high,false,false,""
E.FWP078.method_targets_problem,evidence,FWP078.method.lattice_convolution,FWP078.problem.non_square_lattice_structure,method_targets_problem,NQSC078,2022,2022,method,main.tex:177-179,[redacted_for_public_release],high,false,false,""
E.FWP078.result_supports_interpretation,evidence,FWP078.result.lcn_outperforms_gnn_frustrated,FWP078.interpretation.cnn_lattice_patterns,result_supports_interpretation,NQSC078,2022,2022,conclusion,main.tex:649-650,[redacted_for_public_release],high,false,false,""
E.FWP122.method_targets_problem,evidence,FWP122.method.transformer_feature_space,FWP122.problem.competing_small_gap_phases,method_targets_problem,NQSC122,2023,2023,abstract,main.tex:55-57,[redacted_for_public_release],high,false,false,""
E.FWP122.result_uses_evaluation,evidence,FWP122.evaluation.order_gap,FWP122.result.gapless_spin_liquid,result_supports_interpretation,NQSC122,2023,2023,conclusions,main.tex:563-565,[redacted_for_public_release],high,false,false,""
E.FWP122.result_supports_interpretation,evidence,FWP122.result.gapless_spin_liquid,FWP122.interpretation.nqs_feature_extractors,result_supports_interpretation,NQSC122,2023,2023,conclusions,main.tex:569-573,[redacted_for_public_release],high,false,false,""
E.OPW016.001,evidence,OPW016.paper,OPW016.problem.open_density_complexity,paper_states_problem,NQSC016,2019,2019,abstract,RBM_open.tex:68-69,[redacted_for_public_release],high,false,false,""
E.OPW016.002,evidence,OPW016.paper,OPW016.problem.ness_prohibitive,paper_states_problem,NQSC016,2019,2019,dynamics,RBM_open.tex:97,[redacted_for_public_release],high,false,false,""
E.OPW016.003,evidence,OPW016.paper,OPW016.method.nn_density_vmc,paper_uses_method,NQSC016,2019,2019,introduction,RBM_open.tex:82,[redacted_for_public_release],high,false,false,""
E.OPW016.004,evidence,OPW016.paper,OPW016.method.sr_open,paper_uses_method,NQSC016,2019,2019,optimization,RBM_open.tex:135,[redacted_for_public_release],high,false,false,""
E.OPW016.005,evidence,OPW016.paper,OPW016.benchmark.dissipative_xyz,paper_evaluates_on_benchmark,NQSC016,2019,2019,abstract,RBM_open.tex:69,[redacted_for_public_release],high,false,false,""
E.OPW016.006,evidence,OPW016.paper,OPW016.result.alpha_convergence,paper_reports_result,NQSC016,2019,2019,results,RBM_open.tex:203,[redacted_for_public_release],high,false,false,""
E.OPW016.007,evidence,OPW016.paper,OPW016.limitation.timestep_stiffness,paper_acknowledges_limitation,NQSC016,2019,2019,results,RBM_open.tex:210,[redacted_for_public_release],high,false,false,""
E.OPW016.008,evidence,OPW016.paper,OPW016.future_work.deep_networks,paper_proposes_future_work,NQSC016,2019,2019,discussion,RBM_open.tex:212,[redacted_for_public_release],high,false,false,""
E.OPW016.009,evidence,OPW016.method.nn_density_vmc,OPW016.problem.ness_prohibitive,method_targets_problem,NQSC016,2019,2019,introduction,RBM_open.tex:82,[redacted_for_public_release],high,false,false,""
E.OPW016.010,evidence,OPW016.method.sr_open,OPW016.method.nn_density_vmc,method_supports_method,NQSC016,2019,2019,optimization,RBM_open.tex:141,[redacted_for_public_release],high,false,false,""
E.OPW016.011,evidence,OPW016.result.alpha_convergence,OPW016.future_work.deep_networks,result_supports_future_work,NQSC016,2019,2019,discussion,RBM_open.tex:212,[redacted_for_public_release],high,false,false,""
E.OPW028.001,evidence,OPW028.paper,OPW028.problem.black_box_learning,paper_states_problem,NQSC028,2019,2019,introduction,RBM_Smatrix_arxiv2.tex:139-142,[redacted_for_public_release],high,false,false,""
E.OPW028.002,evidence,OPW028.paper,OPW028.method.qfm_geometry,paper_uses_method,NQSC028,2019,2019,introduction,RBM_Smatrix_arxiv2.tex:148,[redacted_for_public_release],high,false,false,""
E.OPW028.003,evidence,OPW028.paper,OPW028.benchmark.spin_models,paper_evaluates_on_benchmark,NQSC028,2019,2019,results,RBM_Smatrix_arxiv2.tex:416,[redacted_for_public_release],high,false,false,""
E.OPW028.004,evidence,OPW028.paper,OPW028.result.qfm_phase_diagnostic,paper_reports_result,NQSC028,2019,2019,conclusion,RBM_Smatrix_arxiv2.tex:605,[redacted_for_public_release],high,false,false,""
E.OPW028.005,evidence,OPW028.paper,OPW028.interpretation.flat_valleys,paper_states_interpretation,NQSC028,2019,2019,conclusion,RBM_Smatrix_arxiv2.tex:607,[redacted_for_public_release],high,false,false,""
E.OPW028.006,evidence,OPW028.paper,OPW028.method.rmsprop_qfm_diag,paper_uses_method,NQSC028,2019,2019,optimization implication,RBM_Smatrix_arxiv2.tex:539,[redacted_for_public_release],high,false,false,""
E.OPW028.007,evidence,OPW028.paper,OPW028.limitation.diagonal_not_general,paper_acknowledges_limitation,NQSC028,2019,2019,conclusion,RBM_Smatrix_arxiv2.tex:608,[redacted_for_public_release],high,false,false,""
E.OPW028.008,evidence,OPW028.method.qfm_geometry,OPW028.problem.black_box_learning,method_targets_problem,NQSC028,2019,2019,introduction,RBM_Smatrix_arxiv2.tex:148,[redacted_for_public_release],high,false,false,""
E.OPW028.009,evidence,OPW028.result.qfm_phase_diagnostic,OPW028.interpretation.flat_valleys,result_supports_interpretation,NQSC028,2019,2019,conclusion,RBM_Smatrix_arxiv2.tex:607,[redacted_for_public_release],high,false,false,""
E.OPW028.010,evidence,OPW028.method.rmsprop_qfm_diag,OPW028.limitation.diagonal_not_general,method_exposes_limitation,NQSC028,2019,2019,optimization implication,RBM_Smatrix_arxiv2.tex:541,[redacted_for_public_release],high,false,false,""
E.OPW053.001,evidence,OPW053.paper,OPW053.problem.sgd_insufficient_sr_dominant,paper_states_problem,NQSC053,2021,2021,abstract,main.tex:131-132,[redacted_for_public_release],high,false,false,""
E.OPW053.002,evidence,OPW053.paper,OPW053.problem.training_efficiency_understudied,paper_states_problem,NQSC053,2021,2021,introduction,main.tex:150,[redacted_for_public_release],high,false,false,""
E.OPW053.003,evidence,OPW053.paper,OPW053.method.complex_linear_method,paper_uses_method,NQSC053,2021,2021,abstract,main.tex:132,[redacted_for_public_release],high,false,false,""
E.OPW053.004,evidence,OPW053.paper,OPW053.benchmark.tfi_j1j2_chemistry,paper_evaluates_on_benchmark,NQSC053,2021,2021,numerical results,main.tex:411-416,[redacted_for_public_release],high,false,false,""
E.OPW053.005,evidence,OPW053.paper,OPW053.result.fewer_epochs_sampling_crossover,paper_reports_result,NQSC053,2021,2021,discussion,main.tex:471,[redacted_for_public_release],high,false,false,""
E.OPW053.006,evidence,OPW053.paper,OPW053.limitation.variance_fragility,paper_acknowledges_limitation,NQSC053,2021,2021,discussion,main.tex:473,[redacted_for_public_release],high,false,false,""
E.OPW053.007,evidence,OPW053.paper,OPW053.future_work.phase_first_quantized_excited,paper_proposes_future_work,NQSC053,2021,2021,discussion,main.tex:473-475,[redacted_for_public_release],high,false,false,""
E.OPW053.008,evidence,OPW053.method.complex_linear_method,OPW053.problem.training_efficiency_understudied,method_targets_problem,NQSC053,2021,2021,introduction,main.tex:150,[redacted_for_public_release],high,false,false,""
E.OPW053.009,evidence,OPW053.result.fewer_epochs_sampling_crossover,OPW053.limitation.variance_fragility,result_exposes_limitation,NQSC053,2021,2021,discussion,main.tex:473,[redacted_for_public_release],high,false,false,""
E.OPW053.010,evidence,OPW053.result.fewer_epochs_sampling_crossover,OPW053.future_work.phase_first_quantized_excited,result_supports_future_work,NQSC053,2021,2021,discussion,main.tex:475,[redacted_for_public_release],high,false,false,""
E.OPW085.001,evidence,OPW085.paper,OPW085.problem.local_energy_sampling_scalability,paper_states_problem,NQSC085,2022,2022,introduction,main.tex:100-101,[redacted_for_public_release],high,false,false,""
E.OPW085.002,evidence,OPW085.paper,OPW085.method.made_complex_autoregressive,paper_uses_method,NQSC085,2022,2022,modeling,main.tex:245-254,[redacted_for_public_release],high,false,false,""
E.OPW085.003,evidence,OPW085.paper,OPW085.method.tensor_local_energy_parallel,paper_uses_method,NQSC085,2022,2022,parallelization,main.tex:316,[redacted_for_public_release],high,false,false,""
E.OPW085.004,evidence,OPW085.paper,OPW085.method.reverse_sampling_order,paper_uses_method,NQSC085,2022,2022,modeling,main.tex:268,[redacted_for_public_release],high,false,false,""
E.OPW085.005,evidence,OPW085.paper,OPW085.benchmark.molecules_76_qubits,paper_evaluates_on_benchmark,NQSC085,2022,2022,abstract,main.tex:82,[redacted_for_public_release],high,false,false,""
E.OPW085.006,evidence,OPW085.paper,OPW085.result.state_of_art_scaling,paper_reports_result,NQSC085,2022,2022,experiments,main.tex:565,[redacted_for_public_release],high,false,false,""
E.OPW085.007,evidence,OPW085.paper,OPW085.result.weak_scaling_batch,paper_reports_result,NQSC085,2022,2022,experiments,main.tex:570-576,[redacted_for_public_release],high,false,false,""
E.OPW085.008,evidence,OPW085.method.made_complex_autoregressive,OPW085.problem.local_energy_sampling_scalability,method_targets_problem,NQSC085,2022,2022,introduction,main.tex:108,[redacted_for_public_release],high,false,false,""
E.OPW085.009,evidence,OPW085.method.tensor_local_energy_parallel,OPW085.problem.local_energy_sampling_scalability,method_targets_problem,NQSC085,2022,2022,parallelization,main.tex:378,[redacted_for_public_release],high,false,false,""
E.OPW085.010,evidence,OPW085.result.weak_scaling_batch,OPW085.result.state_of_art_scaling,result_supports_result,NQSC085,2022,2022,experiments,main.tex:565-576,[redacted_for_public_release],high,false,false,""
E.OPW109.001,evidence,OPW109.paper,OPW109.problem.hundred_qubit_scaling,paper_states_problem,NQSC109,2023,2023,introduction,Manuscript.tex:188,[redacted_for_public_release],high,false,false,""
E.OPW109.002,evidence,OPW109.paper,OPW109.problem.sr_deep_local_energy,paper_states_problem,NQSC109,2023,2023,introduction,Manuscript.tex:188-191,[redacted_for_public_release],high,false,false,""
E.OPW109.003,evidence,OPW109.paper,OPW109.method.qiankun_transformer,paper_uses_method,NQSC109,2023,2023,innovations,Manuscript.tex:314-318,[redacted_for_public_release],high,false,false,""
E.OPW109.004,evidence,OPW109.paper,OPW109.method.data_parallel_bas,paper_uses_method,NQSC109,2023,2023,innovations,Manuscript.tex:348-356,[redacted_for_public_release],high,false,false,""
E.OPW109.005,evidence,OPW109.paper,OPW109.method.compressed_local_energy,paper_uses_method,NQSC109,2023,2023,local energy,Manuscript.tex:409-418,[redacted_for_public_release],high,false,false,""
E.OPW109.006,evidence,OPW109.paper,OPW109.benchmark.chemistry_120_qubits,paper_evaluates_on_benchmark,NQSC109,2023,2023,evaluation,Manuscript.tex:652,[redacted_for_public_release],high,false,false,""
E.OPW109.007,evidence,OPW109.paper,OPW109.result.accuracy_and_speedup,paper_reports_result,NQSC109,2023,2023,evaluation,Manuscript.tex:600-640,[redacted_for_public_release],high,false,false,""
E.OPW109.008,evidence,OPW109.paper,OPW109.limitation.bas_parallel_tradeoff,paper_acknowledges_limitation,NQSC109,2023,2023,evaluation,Manuscript.tex:673,[redacted_for_public_release],high,false,false,""
E.OPW109.009,evidence,OPW109.method.qiankun_transformer,OPW109.problem.sr_deep_local_energy,method_targets_problem,NQSC109,2023,2023,introduction,Manuscript.tex:188-199,[redacted_for_public_release],high,false,false,""
E.OPW109.010,evidence,OPW109.method.data_parallel_bas,OPW109.problem.hundred_qubit_scaling,method_targets_problem,NQSC109,2023,2023,innovations,Manuscript.tex:201-210,[redacted_for_public_release],high,false,false,""
E.OPW109.011,evidence,OPW109.method.compressed_local_energy,OPW109.problem.sr_deep_local_energy,method_targets_problem,NQSC109,2023,2023,local energy,Manuscript.tex:409-411,[redacted_for_public_release],high,false,false,""
E.OPW109.012,evidence,OPW109.limitation.bas_parallel_tradeoff,OPW109.problem.hundred_qubit_scaling,limitation_refines_problem,NQSC109,2023,2023,evaluation,Manuscript.tex:673,[redacted_for_public_release],high,false,false,""
E.OPW150.001,evidence,OPW150.paper,OPW150.problem.strong_interaction_convergence,paper_states_problem,NQSC150,2024,2024,abstract,main.tex:63,[redacted_for_public_release],high,false,false,""
E.OPW150.002,evidence,OPW150.paper,OPW150.method.rnn_tqs_hubbard,paper_uses_method,NQSC150,2024,2024,abstract,main.tex:63,[redacted_for_public_release],high,false,false,""
E.OPW150.003,evidence,OPW150.paper,OPW150.method.hubbard_ramping,paper_uses_method,NQSC150,2024,2024,methods,main.tex:176-180,[redacted_for_public_release],high,false,false,""
E.OPW150.004,evidence,OPW150.paper,OPW150.benchmark.fhm_hnhm,paper_evaluates_on_benchmark,NQSC150,2024,2024,abstract,main.tex:63,[redacted_for_public_release],high,false,false,""
E.OPW150.005,evidence,OPW150.paper,OPW150.result.ramping_improves_fhm,paper_reports_result,NQSC150,2024,2024,results,main.tex:248-258,[redacted_for_public_release],high,false,false,""
E.OPW150.006,evidence,OPW150.paper,OPW150.result.linear_scaling_1d,paper_reports_result,NQSC150,2024,2024,results,main.tex:250,[redacted_for_public_release],high,false,false,""
E.OPW150.007,evidence,OPW150.paper,OPW150.limitation.nonhermitian_autoregressive,paper_acknowledges_limitation,NQSC150,2024,2024,results,main.tex:309-315,[redacted_for_public_release],high,false,false,""
E.OPW150.008,evidence,OPW150.paper,OPW150.future_work.doped_nonhermitian,paper_proposes_future_work,NQSC150,2024,2024,conclusions,main.tex:328-330,[redacted_for_public_release],high,false,false,""
E.OPW150.009,evidence,OPW150.method.hubbard_ramping,OPW150.problem.strong_interaction_convergence,method_targets_problem,NQSC150,2024,2024,introduction,main.tex:89,[redacted_for_public_release],high,false,false,""
E.OPW150.010,evidence,OPW150.result.ramping_improves_fhm,OPW150.limitation.nonhermitian_autoregressive,result_exposes_limitation,NQSC150,2024,2024,results,main.tex:309-315,[redacted_for_public_release],high,false,false,""
E.OPW150.011,evidence,OPW150.limitation.nonhermitian_autoregressive,OPW150.future_work.doped_nonhermitian,limitation_motivates_future_work,NQSC150,2024,2024,conclusions,main.tex:328,[redacted_for_public_release],high,false,false,""
E.APW001.001,evidence,APW001.paper,APW001.problem.exponential_state_representation,paper_states_problem,NQSC001,2017,2017,abstract,Deep-Neural-Network-arxiv.tex:49-51,[redacted_for_public_release],high,false,false,""
E.APW001.002,evidence,APW001.paper,APW001.problem.rbm_power_limitation,paper_states_problem,NQSC001,2017,2017,introduction,Deep-Neural-Network-arxiv.tex:92-94,[redacted_for_public_release],high,false,false,""
E.APW001.003,evidence,APW001.paper,APW001.method.dbm_representation,paper_uses_method,NQSC001,2017,2017,introduction,Deep-Neural-Network-arxiv.tex:96-98,[redacted_for_public_release],high,false,false,""
E.APW001.004,evidence,APW001.paper,APW001.result.dbm_represents_physical_states,paper_reports_result,NQSC001,2017,2017,introduction,Deep-Neural-Network-arxiv.tex:98-110,[redacted_for_public_release],high,false,false,""
E.APW001.005,evidence,APW001.paper,APW001.result.tensor_networks_sparse_dbm,paper_reports_result,NQSC001,2017,2017,tensor-network construction,Deep-Neural-Network-arxiv.tex:355-358,[redacted_for_public_release],high,false,false,""
E.APW001.006,evidence,APW001.paper,APW001.limitation.rbm_complexity_barrier,paper_acknowledges_limitation,NQSC001,2017,2017,introduction,Deep-Neural-Network-arxiv.tex:110-113,[redacted_for_public_release],high,false,false,""
E.APW001.007,evidence,APW001.result.dbm_represents_physical_states,APW001.interpretation.depth_advantage,result_supports_interpretation,NQSC001,2017,2017,discussion,Deep-Neural-Network-arxiv.tex:389-396,[redacted_for_public_release],high,false,false,""
E.APW001.008,evidence,APW001.limitation.rbm_complexity_barrier,APW001.interpretation.depth_advantage,limitation_supports_interpretation,NQSC001,2017,2017,discussion,Deep-Neural-Network-arxiv.tex:389-396,[redacted_for_public_release],high,false,false,""
E.APW034.001,evidence,APW034.paper,APW034.problem.nlp_variational_gap,paper_states_problem,NQSC034,2020,2020,introduction,main.tex:98-103,[redacted_for_public_release],high,false,false,""
E.APW034.002,evidence,APW034.paper,APW034.problem.vanilla_rnn_long_distance,paper_acknowledges_limitation,NQSC034,2020,2020,autoregressive property,main.tex:211-212,[redacted_for_public_release],high,false,false,""
E.APW034.003,evidence,APW034.paper,APW034.problem.snake_2d_locality_loss,paper_states_problem,NQSC034,2020,2020,two-dimensional rnn,main.tex:436-440,[redacted_for_public_release],high,false,false,""
E.APW034.004,evidence,APW034.paper,APW034.method.rnn_wavefunction_autoregressive,paper_uses_method,NQSC034,2020,2020,introduction,main.tex:103-105,[redacted_for_public_release],high,false,false,""
E.APW034.005,evidence,APW034.paper,APW034.method.twod_rnn_spatial_hidden,paper_uses_method,NQSC034,2020,2020,two-dimensional rnn,main.tex:443-447,[redacted_for_public_release],high,false,false,""
E.APW034.006,evidence,APW034.paper,APW034.benchmark.spin_models,paper_evaluates_on_benchmark,NQSC034,2020,2020,abstract,main.tex:74-75,[redacted_for_public_release],high,false,false,""
E.APW034.007,evidence,APW034.paper,APW034.result.compact_competitive,paper_reports_result,NQSC034,2020,2020,two-dimensional rnn,main.tex:460-468,[redacted_for_public_release],high,false,false,""
E.APW034.008,evidence,APW034.paper,APW034.result.bias_reduced_by_memory,paper_reports_result,NQSC034,2020,2020,resource scaling,main.tex:488-490,[redacted_for_public_release],high,false,false,""
E.APW034.009,evidence,APW034.paper,APW034.future.attention_higher_order,paper_proposes_future_work,NQSC034,2020,2020,conclusion,main.tex:512-516,[redacted_for_public_release],high,false,false,""
E.APW034.010,evidence,APW034.method.rnn_wavefunction_autoregressive,APW034.problem.nlp_variational_gap,method_targets_problem,NQSC034,2020,2020,introduction,main.tex:98-105,[redacted_for_public_release],high,false,false,""
E.APW034.011,evidence,APW034.method.twod_rnn_spatial_hidden,APW034.problem.snake_2d_locality_loss,method_targets_problem,NQSC034,2020,2020,two-dimensional rnn,main.tex:443-447,[redacted_for_public_release],high,false,false,""
E.APW034.012,evidence,APW034.result.bias_reduced_by_memory,APW034.future.attention_higher_order,result_supports_future_work,NQSC034,2020,2020,resource scaling,main.tex:492-497,[redacted_for_public_release],high,false,false,""
E.APW060.001,evidence,APW060.paper,APW060.problem.qc_nonlocal_sample_complexity,paper_states_problem,NQSC060,2021,2021,abstract,main.tex:135-137,[redacted_for_public_release],high,false,false,""
E.APW060.002,evidence,APW060.paper,APW060.problem.rbm_mcmc_blackbox,paper_states_problem,NQSC060,2021,2021,introduction,main.tex:195-197,[redacted_for_public_release],high,false,false,""
E.APW060.003,evidence,APW060.paper,APW060.method.arn_second_quantized_qc,paper_uses_method,NQSC060,2021,2021,introduction,main.tex:199-200,[redacted_for_public_release],high,false,false,""
E.APW060.004,evidence,APW060.paper,APW060.method.unique_configuration_sampling,paper_uses_method,NQSC060,2021,2021,efficient sampling,main.tex:362-369,[redacted_for_public_release],high,false,false,""
E.APW060.005,evidence,APW060.paper,APW060.method.physical_priors_constraints,paper_uses_method,NQSC060,2021,2021,physical constraints,main.tex:389-394,[redacted_for_public_release],high,false,false,""
E.APW060.006,evidence,APW060.paper,APW060.benchmark.molecules_30_spin_orbitals,paper_evaluates_on_benchmark,NQSC060,2021,2021,abstract,main.tex:138,[redacted_for_public_release],high,false,false,""
E.APW060.007,evidence,APW060.paper,APW060.result.naqs_fci_strong_correlation,paper_reports_result,NQSC060,2021,2021,results,main.tex:801-805,[redacted_for_public_release],high,false,false,""
E.APW060.008,evidence,APW060.paper,APW060.result.outperforms_prior_second_quantized,paper_reports_result,NQSC060,2021,2021,results,main.tex:820-821,[redacted_for_public_release],high,false,false,""
E.APW060.009,evidence,APW060.paper,APW060.limitation.local_energy_barrier,paper_acknowledges_limitation,NQSC060,2021,2021,discussion,main.tex:868-870,[redacted_for_public_release],high,false,false,""
